web-scraper-order,web-scraper-start-url,total_ads,ad_id,ad_start_date,ad_status,ad_count,ad_text,ad_cta_text,ad_video,ad_image-src,ad_brandname,ad_cta_domain,ad_cta_title,ad_cta_subtitle,domain_name
1692336376-8345,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 782660476166374,,Active,2.0,,,,https://scontent.fblr2-1.fna.fbcdn.net/v/t39.35426-6/312744065_1295621857937811_4239996822438619971_n.jpg?stp=dst-jpg_s600x600&_nc_cat=104&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=gO5yS4_aym4AX9cgUOG&_nc_ht=scontent.fblr2-1.fna&oh=00_AfCIADV7WYi4uNo-0q6BK-496-yXAF8gj3xyRM1TGBrYmA&oe=64E4C7D9,Thursday Boot Company,,,,thursdayboots.com
1692336376-8346,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 850080819513633,,Active,,,Shop now,,https://scontent.fblr2-1.fna.fbcdn.net/v/t39.35426-6/301171916_1466048723901901_7863953286602528978_n.jpg?stp=dst-jpg_s600x600&_nc_cat=106&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=uMlvTh_r3ngAX9xGwQr&_nc_ht=scontent.fblr2-1.fna&oh=00_AfDk3LZTos8yltzyUTbXILRyN8d-IRdkZpGKgRSjKkCwHA&oe=64E41A11,Thursday Boot Company,THURSDAYBOOTS.COM,👟 Rugged & Resilient Black Matte,Free shipping & returns.,thursdayboots.com
1692336376-8347,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 1466084547201756,,Active,,,Shop now,,https://scontent.fblr2-1.fna.fbcdn.net/v/t39.35426-6/313984213_870465703965826_3588450286780479815_n.jpg?stp=dst-jpg_s600x600&_nc_cat=104&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=ii1V24ZfBfoAX_7sYnV&_nc_ht=scontent.fblr2-1.fna&oh=00_AfCE3xD00rN0-cTipSf3GMbrzo0TG96ijZxnWzfc5JR6hw&oe=64E3A98D,Thursday Boot Company,THURSDAYBOOTS.COM,Thursday Boots (+ Jackets & Belts!),Free shipping & returns.,thursdayboots.com
1692336376-8348,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 477240560931899,,Active,,,Learn more,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/305472784_2376672765842155_4894067420370693324_n.jpg?stp=dst-jpg_s600x600&_nc_cat=109&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=sTJGXiy_u1EAX9dhkIC&_nc_oc=AQlLDejZogYZdT_B5wXuB6JqOPtqq7SBMl5De69c2RDBRYVQ_9uMajnSr3ai1uzokcY&_nc_ht=scontent.fblr2-2.fna&oh=00_AfBe4J-9kfs5XjsXqCA3NYjas7jBCsC5aIVsUgrs4QePGA&oe=64E3B426,Thursday Boot Company,THURSDAYBOOTS.COM,"Comfortable, Versatile, & Durable!","Comfortable, Versatile, & Durable.",thursdayboots.com
1692336376-8350,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 1034988703829021,,Active,,,Shop now,,https://scontent.fblr2-1.fna.fbcdn.net/v/t39.35426-6/304839227_2900064443621336_5948033467729884607_n.jpg?stp=dst-jpg_s600x600&_nc_cat=104&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=jgU95y3dQHYAX-DYxZ3&_nc_ht=scontent.fblr2-1.fna&oh=00_AfDSvr06ywbQWY4QQcpCS0ZZEzhn7cVyfEWK6DDOZXA-rg&oe=64E30DDB,Thursday Boot Company,THURSDAYBOOTS.COM,👟 Premier Low Top | Thursday Sneakers,Free shipping & returns.,thursdayboots.com
1692336376-8351,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 660743418401889,,Active,,,Shop now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/305623668_759400675322133_3454405376370093919_n.jpg?stp=dst-jpg_s600x600&_nc_cat=105&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=rAj0YWMG60kAX_i98QS&_nc_ht=scontent.fblr2-2.fna&oh=00_AfCW-S10UBzIGiU7M1wzGuElPniXCfRNvb0TXpZfxo0hOQ&oe=64E48134,Thursday Boot Company,THURSDAYBOOTS.COM,Rugged & Resilient | StormKing™ Outsole,Free Shipping & Returns.,thursdayboots.com
1692336376-8352,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 1175448113009362,,Active,2.0,,,,https://scontent.fblr2-1.fna.fbcdn.net/v/t39.35426-6/305249126_797154021731277_2893275593989965958_n.jpg?stp=dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=R-0cq2aQpVcAX9LPa8v&_nc_ht=scontent.fblr2-1.fna&oh=00_AfCKDCQzUXfa-6ZiSaeUu-1V9BrAYWXyb0xsvrhYckJTHg&oe=64E4C680,Thursday Boot Company,,,,thursdayboots.com
1692336376-8353,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 1215415872576706,,Active,,,Shop now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/305568757_410444164490938_3701784505738673946_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=_GQ5OTBoSXsAX-KNe_r&_nc_ht=scontent.fblr2-2.fna&oh=00_AfDU2GIBFIFP242SUWAdjMZ7OYAzOKVh5QpLmEuwLiSrbQ&oe=64E3F145,Thursday Boot Company,THURSDAYBOOTS.COM,Highest Quality. Honest Prices.,Free shipping & returns.,thursdayboots.com
1692336376-8354,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 1153835488578397,,Active,,,Learn more,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/299877501_4933881470051881_7862073675437849285_n.jpg?stp=dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=M5OJDlvq6rcAX-BcUhF&_nc_ht=scontent.fblr2-2.fna&oh=00_AfDxiEpvQ_Hc8f2OD83_AkiuZGXnvp3XhNiR6LuLZ2Yc-A&oe=64E3A608,Thursday Boot Company,THURSDAYBOOTS.COM,Thursday Boot Company | Handcrafted with Integrity,"Thursday Boots are built for work & play. With the durability of work boots and sophistication of fashion boots, you'll be ready wherever the day takes you.",thursdayboots.com
1692336376-8355,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 1789016124789122,,Active,,,Shop now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/300602061_584213793362088_5262459745004918292_n.jpg?stp=dst-jpg_s600x600&_nc_cat=109&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=Q7zCvHggt7wAX8SosdA&_nc_ht=scontent.fblr2-2.fna&oh=00_AfBAaN8sRPLYgN2lN-zl0lUd6MLNX4Rj27dfy8DJp5MWrQ&oe=64E46AAD,Thursday Boot Company,THURSDAYBOOTS.COM,Thursday Boot Company - Handcrafted with Integrity,"Highest Quality, Honest Prices. Shop Thursday Boots for Durable, Versatile, and Comfortable Men's Footwear. Free Shipping & Returns for All Boots.",thursdayboots.com
1692336376-8356,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 5388340131280640,,Active,,,Learn more,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/299167174_743144943580785_6645148349281401676_n.jpg?stp=dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=9FWjWf8PZk4AX_l2_yK&_nc_ht=scontent.fblr2-2.fna&oh=00_AfAPHcW_HVneqF8_ZtoJc-hAuY-vvd_CE7if6rEFpETKDg&oe=64E34706,Thursday Boot Company,THURSDAYBOOTS.COM,Thursday Boot Company | Handcrafted with Integrity,"Thursday Boots are built for work & play. With the durability of work boots and sophistication of fashion boots, you'll be ready wherever the day takes you.",thursdayboots.com
1692336376-8357,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 439151501608480,,Active,,,Shop now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/298940321_776312550482824_2255098610901198719_n.jpg?stp=dst-jpg_s600x600&_nc_cat=105&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=rUzfo_D1VGMAX8FJD4T&_nc_ht=scontent.fblr2-2.fna&oh=00_AfBnJ3CXbK675AKzyiu9gAhvNLtgwMvHb1_reb7EvARs6A&oe=64E36EC4,Thursday Boot Company,THURSDAYBOOTS.COM,Highest Quality. Honest Prices.,Free shipping & returns.,thursdayboots.com
1692336376-8358,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 646959036820622,,Active,,,Shop now,,https://scontent.fblr2-1.fna.fbcdn.net/v/t39.35426-6/300086418_436155885122434_8986993581871471746_n.jpg?stp=dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=YvHyUjo-fkMAX8nYhe7&_nc_ht=scontent.fblr2-1.fna&oh=00_AfCvGj5kdnXvLcs1qr_HJKC9rbQ92ucAPpapT7ZH7lps4A&oe=64E3B754,Thursday Boot Company,THURSDAYBOOTS.COM,Comfortable. Durable. Versatile.,Free Shipping & Returns.,thursdayboots.com
1692336376-8359,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 328454635410944,,Active,,,Shop now,,https://scontent.fblr2-1.fna.fbcdn.net/v/t39.35426-6/240939603_391944152362731_7111939949463023787_n.jpg?stp=dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=ZOsbbPD3IQUAX8y2gID&_nc_ht=scontent.fblr2-1.fna&oh=00_AfD8Z96dZAKA0pVkdoei9GDSOsKL1PcXrk0SZFIma6lHPg&oe=64E3B0FC,Thursday Boot Company,THURSDAYBOOTS.COM,The Cavalier | Sandstone,Free shipping & returns.,thursdayboots.com
1692336376-8360,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 199989325528165,,Active,,,Shop now,,https://scontent.fblr2-1.fna.fbcdn.net/v/t39.35426-6/125880781_191907085752817_2055100246767792381_n.jpg?stp=dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=TYEj9SFHf0sAX-UynOz&_nc_ht=scontent.fblr2-1.fna&oh=00_AfBwJdRlg_5IXlz6tN0u4HeFpatltA01iWQtu5Q4tSq0IQ&oe=64E41564,Thursday Boot Company,THURSDAYBOOTS.COM,Highest Quality. Honest Prices.,Free Shipping & Returns.,thursdayboots.com
1692336376-8361,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 1043540153053635,,Active,,,Shop now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/179393058_749843098941680_4247925361486549969_n.jpg?stp=dst-jpg_s600x600&_nc_cat=105&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=vPjBHo0E1tMAX_lvdW0&_nc_ht=scontent.fblr2-2.fna&oh=00_AfD8EohsRClh_nhIu3Wu0LMf_nVPN0hr-wZQCHsrqlSmIA&oe=64E33444,Thursday Boot Company,THURSDAYBOOTS.COM,Rugged & Resilient | Black Matte Leather,Free shipping & returns.,thursdayboots.com
1692336376-8363,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 138491974922637,,Active,,,Shop now,,https://scontent.fblr2-1.fna.fbcdn.net/v/t39.35426-6/179289905_517822446258914_5005394911635591263_n.jpg?stp=dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=0Om4clv2OdQAX8M5CWR&_nc_ht=scontent.fblr2-1.fna&oh=00_AfDob2f5Q7mNUD2_DNxeTcblQSPnxK0bQqP5KqK5QsJ7nQ&oe=64E420C6,Thursday Boot Company,THURSDAYBOOTS.COM,Thursday Boot Company,,thursdayboots.com
1692336376-8364,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 781908296029874,,Active,2.0,,,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/179328769_294942218799718_6773836558453851095_n.jpg?stp=dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=wsqWyxh4tcgAX_PhguP&_nc_ht=scontent.fblr2-2.fna&oh=00_AfAL3TF__I0Zl523BvHLuTB-Prr3aFyVKPwwxNnN0Ctwzg&oe=64E463CA,Thursday Boot Company,,,,thursdayboots.com
1692336376-8365,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 132087485570601,,Active,,,Shop now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/179748417_4558873494140899_2802712208788019640_n.jpg?stp=dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=0Ks-3qsrDYUAX-702Nz&_nc_ht=scontent.fblr2-2.fna&oh=00_AfCp5VzcwjZ8xwb4CsWt5iU3leqIjKCWRFOPVwAejEhr4A&oe=64E45E9D,Thursday Boot Company,THURSDAYBOOTS.COM,Thursday Boot Company,,thursdayboots.com
1692336376-8366,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 292427735671917,,Active,,,Shop now,,https://scontent.fblr2-1.fna.fbcdn.net/v/t39.35426-6/179309961_267502268443113_4016136307335413867_n.jpg?stp=dst-jpg_s600x600&_nc_cat=106&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=0EerXN9Plv4AX-MCLBi&_nc_oc=AQl2FJUZkVpNVe8BOPmQka5tzP_FT27RQviO6IezsS277DBLkJFFa35nociIYnvLI2U&_nc_ht=scontent.fblr2-1.fna&oh=00_AfBnOPl6QFsPJzbFs8vgmlc4VCmIWz5Y199r5KWC1SvZGw&oe=64E31B10,Thursday Boot Company,THURSDAYBOOTS.COM,Highest Quality. Honest Prices.,Free shipping & returns.,thursdayboots.com
1692336376-8367,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 480450680036833,,Active,,,Shop now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/179413964_1171526873362139_6646180811175082684_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=R3LocwLU3IwAX8yiuZj&_nc_ht=scontent.fblr2-2.fna&oh=00_AfDXDBmNAGfsaN0okV_y6YxifQXlnUkYOfrf-hYLtT3SRw&oe=64E4946E,Thursday Boot Company,THURSDAYBOOTS.COM,Rugged & Resilient | Thursday Boots,Free Shipping & Returns.,thursdayboots.com
1692336376-8368,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 1268456390176344,,Active,,,Learn more,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/123803016_3047267442220821_5402772370171670314_n.jpg?stp=dst-jpg_s600x600&_nc_cat=109&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=B4tIDH4xfwkAX8P8lay&_nc_ht=scontent.fblr2-2.fna&oh=00_AfC8XAF3FXXxD5MbHXbGBtffimAZl3qfktw-0wWmw7RrdA&oe=64E31699,Thursday Boot Company,THURSDAYBOOTS.COM,Thursday Boot Company,,thursdayboots.com
1692336376-8369,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 690547615206150,,Active,2.0,,,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/123035738_675210143380580_5963224064036820019_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=HEu58QTrkQcAX8O2P8A&_nc_ht=scontent.fblr2-2.fna&oh=00_AfC847KQNhk8PW8xpFjaRSzEITv1aMrKnt1zudXAV9XhhQ&oe=64E47D13,Thursday Boot Company,,,,thursdayboots.com
1692336376-8371,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 362078428214716,,Active,,,Learn more,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/123186501_364270638145983_2378664363821201327_n.jpg?stp=dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=CaQuMjJ9c9EAX82tdYa&_nc_ht=scontent.fblr2-2.fna&oh=00_AfAe1FWj_Ib5XaGUEfLRWYUj44D-l_uItFmalba1MOp1uA&oe=64E3FA29,Thursday Boot Company,THURSDAYBOOTS.COM,Thursday Boot Company,,thursdayboots.com
1692336376-8372,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 3541884272528439,,Active,,,Learn more,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/121834353_820027785203617_1428952554926307399_n.jpg?stp=dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=XHzhqfqUZIAAX_xPFME&_nc_ht=scontent.fblr2-2.fna&oh=00_AfAh430QKP_CyI72BsGaWsGqFi74SUMgeEd76IwF3Wd_GA&oe=64E444AE,Thursday Boot Company,THURSDAYBOOTS.COM,Thursday Boot Company,,thursdayboots.com
1692336376-8373,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 713502485902988,,Active,,,Shop now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/120139615_258061045413062_4941253626404110226_n.jpg?stp=dst-jpg_s600x600&_nc_cat=109&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=dTZO7QrfCBkAX-Oc0F9&_nc_ht=scontent.fblr2-2.fna&oh=00_AfAOENt85gZmw3gQ107kXNNvN49BOvr1ln68OF1RJM0kYw&oe=64E44F78,Thursday Boot Company,THURSDAYBOOTS.COM,The Rugged & Resilient Legend Chelsea Boot,Free shipping & returns.,thursdayboots.com
1692336376-8374,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 3322529907804048,,Active,,,Learn more,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/130643958_418265959585443_5277751651277085230_n.jpg?stp=dst-jpg_s600x600&_nc_cat=100&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=JnpZvhVSZhEAX8HXBr8&_nc_oc=AQnHdYQmXRA7LI2cY3GrBhD5CkHy3X8IdF3m6c-dwAZiBaitruBEF0ew4aDItDBIieU&_nc_ht=scontent.fblr2-2.fna&oh=00_AfAh7oV60tNnQMydAS6E8x0zTr5_yCHLGyNpTJNnpz03ew&oe=64E46E27,Thursday Boot Company,THURSDAYBOOTS.COM,Thursday Boot Company,,thursdayboots.com
1692336376-8375,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 353666436010236,,Active,3.0,,,,https://scontent.fblr2-1.fna.fbcdn.net/v/t39.35426-6/123437679_376644520446943_5840382072962317355_n.jpg?stp=dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=PjiqICqlrGgAX_1Wvda&_nc_ht=scontent.fblr2-1.fna&oh=00_AfCAjB_QpvyAJFzvMcEAbifjAc7vlHpJNEDtIAHpWaK6UA&oe=64E31A2F,Thursday Boot Company,,,,thursdayboots.com
1692336376-8376,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 307906067295986,,Active,,Free Shipping & Returns,Shop Now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/207289936_837471360530529_961225240594108137_n.jpg?stp=dst-jpg_s600x600&_nc_cat=109&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=FIXvPQgSUHsAX97z2or&_nc_ht=scontent.fblr2-2.fna&oh=00_AfB7DZJcTErty-9m-R4ru-s3oFKDz1F7Q2ShXSvMgX8oZg&oe=64E45E4C,Thursday Boot Company,THURSDAYBOOTS.COM,Captain | Black Matte,Free Shipping & Returns,thursdayboots.com
1692336376-8377,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 1028924264203835,,Active,,,Shop now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/130595693_436029877784881_3250661525313684186_n.jpg?stp=dst-jpg_s600x600&_nc_cat=100&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=AXu5pAfjKDgAX-ui9a5&_nc_ht=scontent.fblr2-2.fna&oh=00_AfD8NMbK-ENGo_RsARlox9YjqQvAm_i4BestugJAFkm54Q&oe=64E4C121,Thursday Boot Company,THURSDAYBOOTS.COM,Highest Quality. Honest Prices.,Free shipping & returns.,thursdayboots.com
1692336376-8378,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 646514722951719,,Active,,,Learn more,,https://scontent.fblr2-1.fna.fbcdn.net/v/t39.35426-6/130960460_423315425468198_6424420424878234779_n.jpg?stp=dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=bshSH5pwUWIAX_SWu6w&_nc_ht=scontent.fblr2-1.fna&oh=00_AfAmdg_GO1tmQVnzy4PLLtNqdOrMz6zt3iEYCkVfj5mX6Q&oe=64E4BE37,Thursday Boot Company,THURSDAYBOOTS.COM,Thursday Boot Company,,thursdayboots.com
1692336376-8380,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 311595003228201,,Active,,,Shop now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/123534363_374992147045602_7127279315558448869_n.jpg?stp=dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=ne6rY2sHXj8AX8-WTVh&_nc_ht=scontent.fblr2-2.fna&oh=00_AfC8te9T4gPq-gHDZgaWcmVQr5ALoB520_ZJoLQyWxgqHw&oe=64E369CC,Thursday Boot Company,THURSDAYBOOTS.COM,Thursday Boot Company,,thursdayboots.com
1692336376-8381,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 949763672207289,,Active,,,Shop now,,https://scontent.fblr2-1.fna.fbcdn.net/v/t39.35426-6/123296265_387931259305576_3210196486337518731_n.jpg?stp=dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=tn-FboOXCRcAX-EsKyN&_nc_ht=scontent.fblr2-1.fna&oh=00_AfBSITUaJSxWKf6-O03JiFOmL7nO26j2Js8oty5RYCySHQ&oe=64E3B81F,Thursday Boot Company,THURSDAYBOOTS.COM,Highest Quality. Honest Prices.,Free Shipping & Returns.,thursdayboots.com
